"","Approved.symbol","NCBI.Gene.ID","keggGene"
"66562","Senp7",66315,"mmu:66315"
"66575","Impg2",224224,"mmu:224224"
"66578","Abi3bp",320712,"mmu:320712"
"66621","Tfg",21787,"mmu:21787"
"66627","Adgrg7",239853,"mmu:239853"
"66629","Tmem45a",56277,"mmu:56277"
"66633","Lnp1",100503609,"mmu:100503609"
"66634","Tmem45a2",69457,"mmu:69457"
"66636","Tomm70a",28185,"mmu:28185"
"66637","Nit2",52633,"mmu:52633"
"66638","Tbc1d23",67581,"mmu:67581"
"66643","Tmem30c",71027,"mmu:71027"
"66649","Cmss1",66497,"mmu:66497"
"66654","Filip1l",78749,"mmu:78749"
"66656","Col8a1",12837,"mmu:12837"
"66657","Dcbld2",73379,"mmu:73379"
"66661","St3gal6",54613,"mmu:54613"
"66674","Gm813",328695,"mmu:328695"
"66675","E330017A01Rik",224247,"mmu:224247"
"66676","Cpox",12892,"mmu:12892"
"66677","Gpr15",71223,"mmu:71223"
"66678","Cldnd1",224250,"mmu:224250"
"66683","Olfr172",259003,"mmu:259003"
"66684","Olfr173",259002,"mmu:259002"
"66685","Olfr175-ps1",259004,"mmu:259004"
"66686","Olfr177",258998,"mmu:258998"
"66688","Olfr178",258999,"mmu:258999"
"66689","Olfr180",258178,"mmu:258178"
"66690","Olfr181",259001,"mmu:259001"
"66691","Olfr183",258478,"mmu:258478"
"66693","Olfr186",258318,"mmu:258318"
"66694","Olfr187",258319,"mmu:258319"
"66695","Olfr190",258392,"mmu:258392"
"66696","Olfr191",258035,"mmu:258035"
"66697","Olfr192",404309,"mmu:404309"
"66698","Olfr193",257972,"mmu:257972"
"66699","Olfr194",433031,"mmu:433031"
"66700","Olfr195",259000,"mmu:259000"
"66701","Olfr196",258775,"mmu:258775"
"66703","Olfr197",258477,"mmu:258477"
"66704","Olfr198",258036,"mmu:258036"
"66706","Olfr199",404310,"mmu:404310"
"66707","Olfr201",258996,"mmu:258996"
"66708","Olfr202",258997,"mmu:258997"
"66709","Olfr203",258479,"mmu:258479"
"66710","Olfr204",258994,"mmu:258994"
"66711","Olfr205",257881,"mmu:257881"
"66712","Olfr206",258993,"mmu:258993"
"66713","Olfr209",404311,"mmu:404311"
"66715","Gabrr3",328699,"mmu:328699"
"66716","Mina",67014,"mmu:67014"
"66719","Crybg3",224273,"mmu:224273"
"66721","Arl6",56297,"mmu:56297"
"66723","Epha6",13840,"mmu:13840"
"66726","Nsun3",106338,"mmu:106338"
"66730","Arl13b",68146,"mmu:68146"
"66734","Stx19",68159,"mmu:68159"
"66735","Pros1",19128,"mmu:19128"
"66737","Epha3",13837,"mmu:13837"
"66738","Csnka2ip",224291,"mmu:224291"
"66742","4930453N24Rik",67609,"mmu:67609"
"66744","Zfp654",72020,"mmu:72020"
"66749","Cggbp1",106143,"mmu:106143"
"66751","Htr1f",15557,"mmu:15557"
"66752","Pou1f1",18736,"mmu:18736"
"66753","Chmp2b",68942,"mmu:68942"
"66754","Vgll3",73569,"mmu:73569"
"66758","Cadm2",239857,"mmu:239857"
"66764","Speer2",224318,"mmu:224318"
"66766","Gbe1",74185,"mmu:74185"
"66767","Robo1",19876,"mmu:19876"
"66780","Robo2",268902,"mmu:268902"
"66803","Lipi",320355,"mmu:320355"
"66807","Rbm11",224344,"mmu:224344"
"66809","Hspa13",110920,"mmu:110920"
"66811","Samsn1",67742,"mmu:67742"
"66812","Gm41476",105246138,"mmu:105246138"
"66813","Nrip1",268903,"mmu:268903"
"66818","Usp25",30940,"mmu:30940"
"66822","Cxadr",13052,"mmu:13052"
"66828","Btg3",12228,"mmu:12228"
"66830","D16Ertd472e",67102,"mmu:67102"
"66834","Chodl",246048,"mmu:246048"
"66838","Tmprss15",19146,"mmu:19146"
"66840","1700066C05Rik",78654,"mmu:78654"
"66841","Ncam2",17968,"mmu:17968"
"66843","Mrpl39",27393,"mmu:27393"
"66847","Jam2",67374,"mmu:67374"
"66849","Atp5j",11957,"mmu:11957"
"66857","Gabpa",14390,"mmu:14390"
"66863","App",11820,"mmu:11820"
"66870","Cyyr1",224405,"mmu:224405"
"66872","Adamts1",11504,"mmu:11504"
"66873","Adamts5",23794,"mmu:23794"
"66874","N6amt1",67768,"mmu:67768"
"66876","Ltn1",78913,"mmu:78913"
"66878","Rwdd2b",53858,"mmu:53858"
"66879","Usp16",74112,"mmu:74112"
"66884","Cct8",12469,"mmu:12469"
"66885","Map3k7cl",224419,"mmu:224419"
"66888","Bach1",12013,"mmu:12013"
"66890","Grik1",14805,"mmu:14805"
"66901","Cldn17",239931,"mmu:239931"
"66902","Cldn8",54420,"mmu:54420"
"66903","Krtap24-1",239932,"mmu:239932"
"66904","2310079G19Rik",69699,"mmu:69699"
"66905","Krtap26-1",69533,"mmu:69533"
"66906","Krtap27-1",239933,"mmu:239933"
"66907","2310061N02Rik",69661,"mmu:69661"
"66908","Krtap13-1",268905,"mmu:268905"
"66909","Krtap13",16699,"mmu:16699"
"66910","2310034C09Rik",117172,"mmu:117172"
"66911","2310057N15Rik",69696,"mmu:69696"
"66912","Krtap14",23927,"mmu:23927"
"66913","Krtap15",26560,"mmu:26560"
"66914","Krtap19-1",170657,"mmu:170657"
"66915","Krtap19-2",170651,"mmu:170651"
"66916","Krtap19-3",77918,"mmu:77918"
"66917","Krtap19-4",170654,"mmu:170654"
"66918","Krtap19-5",16704,"mmu:16704"
"66919","Krtap19-9b",170939,"mmu:170939"
"66920","Krtap16-3",71369,"mmu:71369"
"66921","Gm41515",105246181,"mmu:105246181"
"66922","Krtap22-2",68740,"mmu:68740"
"66923","Gm10229",100040201,"mmu:100040201"
"66924","Krtap6-1",16700,"mmu:16700"
"66925","Gm10228",100040214,"mmu:100040214"
"66926","Krtap6-5",68484,"mmu:68484"
"66927","1110025L11Rik",68637,"mmu:68637"
"66928","Gm38490",102636631,"mmu:102636631"
"66929","Gm33726",102636736,"mmu:102636736"
"66930","Gm33798",102636839,"mmu:102636839"
"66931","Gm33888",102636963,"mmu:102636963"
"66932","LOC102637070",102637070,"mmu:102637070"
"66933","LOC102637192",102637192,"mmu:102637192"
"66934","LOC102637417",102637417,"mmu:102637417"
"66935","Gm34396",102637634,"mmu:102637634"
"66936","Krtap20-2",622935,"mmu:622935"
"66937","Gm34478",102637746,"mmu:102637746"
"66938","Gm34566",102637862,"mmu:102637862"
"66939","Gm34650",102637970,"mmu:102637970"
"66940","Gm34733",102638087,"mmu:102638087"
"66941","Gm34826",102638213,"mmu:102638213"
"66942","Gm35004",102638437,"mmu:102638437"
"66943","Gm35091",102638557,"mmu:102638557"
"66944","Gm35174",102638664,"mmu:102638664"
"66945","Gm35257",102638774,"mmu:102638774"
"66946","Gm35342",102638887,"mmu:102638887"
"66947","Gm35427",102639003,"mmu:102639003"
"66948","Gm33084",102635845,"mmu:102635845"
"66949","Krtap21-1",170656,"mmu:170656"
"66950","Krtap6-2",16701,"mmu:16701"
"66951","Krtap8-1",16703,"mmu:16703"
"66952","Krtap7-1",71363,"mmu:71363"
"66953","Krtap11-1",16693,"mmu:16693"
"66954","Tiam1",21844,"mmu:21844"
"66963","Sod1",20655,"mmu:20655"
"66964","Scaf4",224432,"mmu:224432"
"66974","Hunk",26559,"mmu:26559"
"66976","Mis18a",66578,"mmu:66578"
"66977","Mrap",77037,"mmu:77037"
"66978","Urb1",207932,"mmu:207932"
"66980","Eva1c",70967,"mmu:70967"
"66987","1110004E09Rik",68001,"mmu:68001"
"66988","Synj1",104015,"mmu:104015"
"67012","Paxbp1",67367,"mmu:67367"
"67013","4932438H23Rik",74387,"mmu:74387"
"67019","Olig2",50913,"mmu:50913"
"67020","Olig1",50914,"mmu:50914"
"67021","Ifnar2",15976,"mmu:15976"
"67026","Il10rb",16155,"mmu:16155"
"67028","Ifnar1",15975,"mmu:15975"
"67029","Ifngr2",15980,"mmu:15980"
"67030","Tmem50b",77975,"mmu:77975"
"67031","Dnajc28",246738,"mmu:246738"
"67033","Gart",14450,"mmu:14450"
"67037","Son",20658,"mmu:20658"
"67041","Gm36712",102640710,"mmu:102640710"
"67043","Donson",60364,"mmu:60364"
"67046","Cryzl1",66609,"mmu:66609"
"67048","Itsn1",16443,"mmu:16443"
"67062","Atp5o",28080,"mmu:28080"
"67063","Mrps6",121022,"mmu:121022"
"67064","Slc5a3",53881,"mmu:53881"
"67065","Kcne2",246133,"mmu:246133"
"67067","Smim11",68936,"mmu:68936"
"67068","4930563D23Rik",75328,"mmu:75328"
"67069","LOC108168308",108168308,"mmu:108168308"
"67071","Kcne1",16509,"mmu:16509"
"67073","Rcan1",54720,"mmu:54720"
"67075","2410124H12Rik",76785,"mmu:76785"
"67076","Clic6",209195,"mmu:209195"
"67077","Runx1",12394,"mmu:12394"
"67081","Setd4",224440,"mmu:224440"
"67094","Cbr1",12408,"mmu:12408"
"67095","Cbr3",109857,"mmu:109857"
"67096","Dopey2",70028,"mmu:70028"
"67111","Morc3",338467,"mmu:338467"
"67114","Chaf1b",110749,"mmu:110749"
"67117","Cldn14",56173,"mmu:56173"
"67237","B3galt5",93961,"mmu:93961"
"67242","Igsf5",72058,"mmu:72058"
"67249","Itgb2l",16415,"mmu:16415"
"67254","Pcp4",18546,"mmu:18546"
"67259","Bace2",56175,"mmu:56175"
"67261","Fam3b",52793,"mmu:52793"
"67262","Tmprss2",50528,"mmu:50528"
"67265","Ripk4",72388,"mmu:72388"
"67267","Prdm15",114604,"mmu:114604"
"67278","C2cd2",207781,"mmu:207781"
"67284","Zbtb21",114565,"mmu:114565"
"67293","LOC108168313",108168313,"mmu:108168313"
"67294","Scaf8",106583,"mmu:106583"
"67295","Tiam2",24001,"mmu:24001"
"67307","Tfb1m",224481,"mmu:224481"
"67309","Cldn20",621628,"mmu:621628"
"67310","Nox3",224480,"mmu:224480"
"67311","Gm34507",102637782,"mmu:102637782"
"67312","Arid1b",239985,"mmu:239985"
"67316","Tmem242",70544,"mmu:70544"
"67317","Ldhal6b",106557,"mmu:106557"
"67318","Zdhhc14",224454,"mmu:224454"
"67327","Snx9",66616,"mmu:66616"
"67329","Synj2",20975,"mmu:20975"
"67343","Serac1",321007,"mmu:321007"
"67350","Gtf2h5",66467,"mmu:66467"
"67353","Tulp4",68842,"mmu:68842"
"67361","Tmem181a",77106,"mmu:77106"
"67363","Dynlt1a",100310872,"mmu:100310872"
"67364","Gm29719",101055731,"mmu:101055731"
"67366","Dynlt1b",21648,"mmu:21648"
"67367","Gm2808",100040500,"mmu:100040500"
"67368","Gm29721",101055745,"mmu:101055745"
"67371","Dynlt1c",100040563,"mmu:100040563"
"67372","Dynlt1f",100040531,"mmu:100040531"
"67375","Sytl3",83672,"mmu:83672"
"67385","Ezr",22350,"mmu:22350"
"67386","Rsph3b",100037282,"mmu:100037282"
"67387","Tagap1",380608,"mmu:380608"
"67389","Rnaset2b",68195,"mmu:68195"
"67390","Gm1604b",381059,"mmu:381059"
"67391","Rps6ka2",20112,"mmu:20112"
"67396","Tcp10a",21461,"mmu:21461"
"67398","Ttll2",100216474,"mmu:100216474"
"67403","Gm9992",667055,"mmu:667055"
"67409","Fndc1",68655,"mmu:68655"
"67414","Tagap",72536,"mmu:72536"
"67416","Rsph3a",66832,"mmu:66832"
"67417","Rnaset2a",100037283,"mmu:100037283"
"67419","Fgfr1op",75296,"mmu:75296"
"67424","Ccr6",12458,"mmu:12458"
"67441","Mpc1",55951,"mmu:55951"
"67443","Sft2d1",106489,"mmu:106489"
"67446","Prr18",320111,"mmu:320111"
"67447","LOC108168336",108168336,"mmu:108168336"
"67448","T2",21331,"mmu:21331"
"67452","T",20997,"mmu:20997"
"67459","Pde10a",23984,"mmu:23984"
"67471","1700010I14Rik",66931,"mmu:66931"
"67474","Pabpc6",67543,"mmu:67543"
"67475","Qk",19317,"mmu:19317"
"67479","LOC108168358",108168358,"mmu:108168358"
"67480","Pacrg",69310,"mmu:69310"
"67482","Park2",50873,"mmu:50873"
"67492","Agpat4",68262,"mmu:68262"
"67496","Map3k4",26407,"mmu:26407"
"67498","Plg",18815,"mmu:18815"
"67499","Slc22a3",20519,"mmu:20519"
"67500","Slc22a2",20518,"mmu:20518"
"67502","Slc22a1",20517,"mmu:20517"
"67519","Mrgprh",80978,"mmu:80978"
"67520","Pnldc1",240023,"mmu:240023"
"67529","Mrpl18",67681,"mmu:67681"
"67532","Tcp1",21454,"mmu:21454"
"67534","Acat3",224530,"mmu:224530"
"67535","Acat2",110460,"mmu:110460"
"67536","Wtap",60532,"mmu:60532"
"67541","Sod2",20656,"mmu:20656"
"67542","Gpr31b",436440,"mmu:436440"
"67543","Tcp10b",21462,"mmu:21462"
"67545","Unc93a",381058,"mmu:381058"
"67551","Smok2a",27263,"mmu:27263"
"67552","Smok2b",236574,"mmu:236574"
"67553","Tcp10c",100041352,"mmu:100041352"
"67559","Tcte2",21646,"mmu:21646"
"67560","Mllt4",17356,"mmu:17356"
"67578","Gm7168",635895,"mmu:635895"
"67580","Gm7356",664821,"mmu:664821"
"67581","Gm7358",664831,"mmu:664831"
"67582","4930488N24Rik",75011,"mmu:75011"
"67586","Dact2",240025,"mmu:240025"
"67588","Smoc2",64074,"mmu:64074"
"67590","Thbs2",21826,"mmu:21826"
"67591","Wdr27",71682,"mmu:71682"
"67609","1600012H06Rik",67912,"mmu:67912"
"67613","Phf10",72057,"mmu:72057"
"67617","Gm3417",100041586,"mmu:100041586"
"67619","9030025P20Rik",100041574,"mmu:100041574"
"67626","Gm3448",100041639,"mmu:100041639"
"67628","Gm3435",100041621,"mmu:100041621"
"67635","Tcte3",21647,"mmu:21647"
"67637","Ermard",381062,"mmu:381062"
"67659","Dll1",13388,"mmu:13388"
"67661","Fam120b",67544,"mmu:67544"
"67663","Psmb1",19170,"mmu:19170"
"67664","Tbp",21374,"mmu:21374"
"67665","Pdcd2",18567,"mmu:18567"
"67666","Prdm9",213389,"mmu:213389"
"67672","Chd1",12648,"mmu:12648"
"67673","Rgmb",68799,"mmu:68799"
"67677","Zfp960",449000,"mmu:449000"
"67679","Zfp97",22759,"mmu:22759"
"67680","LOC102640673",102640673,"mmu:102640673"
"67681","Gm6712",100862203,"mmu:100862203"
"67682","Riok2",67045,"mmu:67045"
"67683","Lix1",66643,"mmu:66643"
"67685","Lnpep",240028,"mmu:240028"
"67686","Vmn2r90",626942,"mmu:626942"
"67687","Spaca6",75202,"mmu:75202"
"67697","Has1",15116,"mmu:15116"
"67699","Fpr1",14293,"mmu:14293"
"67700","Fpr2",14289,"mmu:14289"
"67701","Fpr3",14294,"mmu:14294"
"67702","Fpr-rs4",14291,"mmu:14291"
"67703","Vmn2r124",637021,"mmu:637021"
"67704","Vmn2r91",665210,"mmu:665210"
"67705","Vmn2r92",627111,"mmu:627111"
"67706","Gm29986",102631717,"mmu:102631717"
"67708","Vmn2r94",665227,"mmu:665227"
"67709","Vmn2r93",627132,"mmu:627132"
"67710","Vmn2r95",328759,"mmu:328759"
"67711","Vmn2r96",433070,"mmu:433070"
"67713","Vmn2r97",627367,"mmu:627367"
"67715","Vmn2r98",224552,"mmu:224552"
"67716","Vmn2r99",665376,"mmu:665376"
"67717","Vmn2r100",627537,"mmu:627537"
"67718","Vmn2r101",627576,"mmu:627576"
"67719","Vmn2r102",224572,"mmu:224572"
"67720","Vmn2r103",627636,"mmu:627636"
"67721","Vmn2r104",22313,"mmu:22313"
"67722","Fpr-rs6",321020,"mmu:321020"
"67723","Vmn2r105",627743,"mmu:627743"
"67724","Vmn2r106",224576,"mmu:224576"
"67725","Vmn2r107",22312,"mmu:22312"
"67726","Vmn1r224",665525,"mmu:665525"
"67727","Vmn2r108",627805,"mmu:627805"
"67728","Vmn1r225",171228,"mmu:171228"
"67729","Vmn2r109",627814,"mmu:627814"
"67730","Vmn2r110",224582,"mmu:224582"
"67731","Fpr-rs3",14290,"mmu:14290"
"67732","Vmn1r226",171225,"mmu:171225"
"67733","Vmn1r227",171229,"mmu:171229"
"67734","Vmn1r228",171226,"mmu:171226"
"67735","Vmn1r229",171224,"mmu:171224"
"67736","Vmn1r230",171231,"mmu:171231"
"67737","Vmn1r231",171230,"mmu:171230"
"67738","Vmn1r232",171227,"mmu:171227"
"67739","Ppp2r1a",51792,"mmu:51792"
"67740","Vmn1r233",171236,"mmu:171236"
"67741","Zfp160",224585,"mmu:224585"
"67742","Gm5681",435509,"mmu:435509"
"67743","Vmn1r234",171232,"mmu:171232"
"67744","Vmn1r235",171233,"mmu:171233"
"67745","Vmn1r236",171235,"mmu:171235"
"67746","Vmn1r237",171234,"mmu:171234"
"67747","Zfp677",210503,"mmu:210503"
"67748","Zfp54",22712,"mmu:22712"
"67749","Zfp51",22709,"mmu:22709"
"67751","Zfp53",24132,"mmu:24132"
"67753","Zfp52",22710,"mmu:22710"
"67756","Zfp948",381066,"mmu:381066"
"67759","3110052M02Rik",73229,"mmu:73229"
"67770","Zfp760",240034,"mmu:240034"
"67771","Zfp229",381067,"mmu:381067"
"67772","Zfp820",75424,"mmu:75424"
"67773","2210404O09Rik",70081,"mmu:70081"
"67774","Zfp942",73233,"mmu:73233"
"67775","Zfp943",74670,"mmu:74670"
"67776","Zfp947",210853,"mmu:210853"
"67777","Gm4944",240038,"mmu:240038"
"67778","Zfp944",319615,"mmu:319615"
"67780","Zfp758",224598,"mmu:224598"
"67783","Zfp946",74149,"mmu:74149"
"67792","Vmn2r111",210876,"mmu:210876"
"67793","Vmn2r112",628185,"mmu:628185"
"67794","Zfp945",240041,"mmu:240041"
"67797","Vmn2r113",434701,"mmu:434701"
"67798","Zfp40",22700,"mmu:22700"
"67803","Vmn2r114",666002,"mmu:666002"
"67804","Vmn2r115",638102,"mmu:638102"
"67805","Vmn2r116",619697,"mmu:619697"
"67806","Vmn2r117",619788,"mmu:619788"
"67807","Zfp213",449521,"mmu:449521"
"67808","Zfp13",22654,"mmu:22654"
"67817","Zscan10",332221,"mmu:332221"
"67823","Mmp25",240047,"mmu:240047"
"67826","Ccdc64b",212733,"mmu:212733"
"67828","Thoc6",386612,"mmu:386612"
"67830","Hcfc1r1",353502,"mmu:353502"
"67831","Tnfrsf12a",27279,"mmu:27279"
"67833","Cldn6",54419,"mmu:54419"
"67835","Cldn9",56863,"mmu:56863"
"67836","1520401A03Rik",320309,"mmu:320309"
"67849","Pkmyt1",268930,"mmu:268930"
"67852","Paqr4",76498,"mmu:76498"
"67854","Kremen2",73016,"mmu:73016"
"67857","Flywch1",224613,"mmu:224613"
"67863","Flywch2",76917,"mmu:76917"
"67865","Srrm2",75956,"mmu:75956"
"67881","Tceb2",67673,"mmu:67673"
"67882","Prss33",353130,"mmu:353130"
"67886","Prss41",71003,"mmu:71003"
"67890","Prss32",69814,"mmu:69814"
"67891","Prss21",57256,"mmu:57256"
"67893","Dcpp1",13184,"mmu:13184"
"67895","Dcpp2",630537,"mmu:630537"
"67897","Dcpp3",620253,"mmu:620253"
"67899","Sbp",20234,"mmu:20234"
"67900","Sbpl",638345,"mmu:638345"
"67901","Prss30",30943,"mmu:30943"
"67906","Prss22",70835,"mmu:70835"
"67909","Prss27",213171,"mmu:213171"
"67910","Kctd5",69259,"mmu:69259"
"67911","Pdpk1",18607,"mmu:18607"
"67922","Amdhd2",245847,"mmu:245847"
"67923","Atp6v0c",11984,"mmu:11984"
"67924","Tbc1d24",224617,"mmu:224617"
"67932","Ntn3",18209,"mmu:18209"
"67933","1600002H07Rik",72016,"mmu:72016"
"67937","Ccnf",12449,"mmu:12449"
"67939","Abca17",381072,"mmu:381072"
"67955","Abca3",27410,"mmu:27410"
"67958","Rnps1",19826,"mmu:19826"
"67962","Eci1",13177,"mmu:13177"
"67963","Dnase1l2",66705,"mmu:66705"
"67966","E4f1",13560,"mmu:13560"
"67973","Pgp",67078,"mmu:67078"
"67974","Bricd5",319259,"mmu:319259"
"67976","Mlst8",56716,"mmu:56716"
"67984","Caskin1",268932,"mmu:268932"
"67989","Traf7",224619,"mmu:224619"
"67992","Rab26",328778,"mmu:328778"
"67993","Pkd1",18763,"mmu:18763"
"68019","Tsc2",22084,"mmu:22084"
"68038","Nthl1",18207,"mmu:18207"
"68040","Slc9a3r2",65962,"mmu:65962"
"68044","Npw",381073,"mmu:381073"
"68045","Zfp598",213753,"mmu:213753"
"68048","Syngr3",20974,"mmu:20974"
"68049","Gfer",11692,"mmu:11692"
"68052","Noxo1",71893,"mmu:71893"
"68059","Tbl3",213773,"mmu:213773"
"68060","Rnf151",67504,"mmu:67504"
"68061","Rps2",16898,"mmu:16898"
"68062","Ndufb10",68342,"mmu:68342"
"68063","Rpl3l",66211,"mmu:66211"
"68067","Msrb1",27361,"mmu:27361"
"68068","Hs3st6",328779,"mmu:328779"
"68072","Meiob",75178,"mmu:75178"
"68078","Fahd1",68636,"mmu:68636"
"68079","Hagh",14651,"mmu:14651"
"68083","Igfals",16005,"mmu:16005"
"68085","Nubp2",26426,"mmu:26426"
"68090","Spsb3",79043,"mmu:79043"
"68099","Eme2",193838,"mmu:193838"
"68100","Mrps34",79044,"mmu:79044"
"68101","Nme3",79059,"mmu:79059"
"68102","Mapk8ip3",30957,"mmu:30957"
"68109","Hn1l",52009,"mmu:52009"
"68110","Cramp1l",57354,"mmu:57354"
"68117","Ift140",106633,"mmu:106633"
"68124","Tmem204",407831,"mmu:407831"
"68126","Telo2",71718,"mmu:71718"
"68131","Ptx4",68509,"mmu:68509"
"68135","Clcn7",26373,"mmu:26373"
"68137","Ccdc154",207209,"mmu:207209"
"68144","Gm38655",102643076,"mmu:102643076"
"68146","BC003965",214489,"mmu:214489"
"68147","Unkl",74154,"mmu:74154"
"68158","Gnptg",214505,"mmu:214505"
"68160","Tsr3",68327,"mmu:68327"
"68165","Baiap3",545192,"mmu:545192"
"68168","Ube2i",22196,"mmu:22196"
"68173","Prss34",328780,"mmu:328780"
"68175","Prss28",114661,"mmu:114661"
"68176","Prss29",114662,"mmu:114662"
"68177","Tpsb2",17229,"mmu:17229"
"68179","Tpsg1",26945,"mmu:26945"
"68187","Cacna1h",58226,"mmu:58226"
"68192","Tekt4",71840,"mmu:71840"
"68194","Sstr5",20609,"mmu:20609"
"68196","Sox8",20681,"mmu:20681"
"68197","Lmf1",76483,"mmu:76483"
"68201","Gng13",64337,"mmu:64337"
"68203","Chtf18",214901,"mmu:214901"
"68205","Rpusd1",106707,"mmu:106707"
"68209","Mslnl",328783,"mmu:328783"
"68214","Msln",56047,"mmu:56047"
"68217","Narfl",67563,"mmu:67563"
"68220","Haghl",68977,"mmu:68977"
"68230","Ccdc78",381077,"mmu:381077"
"68232","Fam173a",214917,"mmu:214917"
"68236","Metrn",70083,"mmu:70083"
"68237","Fbxl16",214931,"mmu:214931"
"68239","Wdr24",268933,"mmu:268933"
"68240","Jmjd8",72106,"mmu:72106"
"68241","Stub1",56424,"mmu:56424"
"68242","Rhbdl1",214951,"mmu:214951"
"68245","Rhot2",214952,"mmu:214952"
"68246","Wdr90",106618,"mmu:106618"
"68247","Fam195a",68241,"mmu:68241"
"68251","0610011F06Rik",68347,"mmu:68347"
"68252","Wfikkn1",215001,"mmu:215001"
"68253","Rab40c",224624,"mmu:224624"
"68254","Pigq",14755,"mmu:14755"
"68259","Nhlrc4",621239,"mmu:621239"
"68260","Capn15",50817,"mmu:50817"
"68269","Rab11fip3",215445,"mmu:215445"
"68274","Decr2",26378,"mmu:26378"
"68275","Nme4",56520,"mmu:56520"
"68277","Tmem8",60455,"mmu:60455"
"68281","Mrpl28",68611,"mmu:68611"
"68282","Axin1",12005,"mmu:12005"
"68286","Pdia2",69191,"mmu:69191"
"68288","Arhgdig",14570,"mmu:14570"
"68289","Rgs11",50782,"mmu:50782"
"68294","Fam234a",106581,"mmu:106581"
"68300","Luc7l",66978,"mmu:66978"
"68303","Neurl1b",240055,"mmu:240055"
"68304","Dusp1",19252,"mmu:19252"
"68305","Ergic1",67458,"mmu:67458"
"68309","Atp6v0e",11974,"mmu:11974"
"68310","Crebrf",77128,"mmu:77128"
"68315","Bnip1",224630,"mmu:224630"
"68317","Nkx2-5",18091,"mmu:18091"
"68319","Kifc5b",16580,"mmu:16580"
"68320","Phf1",21652,"mmu:21652"
"68322","Cuta",67675,"mmu:67675"
"68325","Syngap1",240057,"mmu:240057"
"68340","Zbtb9",474156,"mmu:474156"
"68341","Ggnbp1",70772,"mmu:70772"
"68342","Bak1",12018,"mmu:12018"
"68344","Itpr3",16440,"mmu:16440"
"68346","Uqcc2",67267,"mmu:67267"
"68348","Ip6k3",271424,"mmu:271424"
"68349","Lemd2",224640,"mmu:224640"
"68508","Ppil1",68816,"mmu:68816"
"68509","BC004004",80748,"mmu:80748"
"68512","Gm10045",100043348,"mmu:100043348"
"68513","Pi16",74116,"mmu:74116"
"68516","Mtch1",56462,"mmu:56462"
"68522","Fgd2",26382,"mmu:26382"
"68530","Pim1",18712,"mmu:18712"
"68531","Tmem217",71138,"mmu:71138"
"68537","Tbc1d22b",381085,"mmu:381085"
"68539","Rnf8",58230,"mmu:58230"
"68540","Cmtr1",74157,"mmu:74157"
"68541","Ccdc167",68597,"mmu:68597"
"68543","Mdga1",74762,"mmu:74762"
"68546","Zfand3",21769,"mmu:21769"
"68549","Btbd9",224671,"mmu:224671"
"68555","Glo1",109801,"mmu:109801"
"68557","Dnah8",13417,"mmu:13417"
"68562","Glp1r",14652,"mmu:14652"
"68563","Umodl1",52020,"mmu:52020"
"68565","Abcg1",11307,"mmu:11307"
"68566","Tff3",21786,"mmu:21786"
"68567","Tff2",21785,"mmu:21785"
"68568","Tff1",21784,"mmu:21784"
"68570","Tmprss3",140765,"mmu:140765"
"68573","Ubash3a",328795,"mmu:328795"
"68576","Rsph1",22092,"mmu:22092"
"68577","Slc37a1",224674,"mmu:224674"
"68583","Pde9a",18585,"mmu:18585"
"68587","Wdr4",57773,"mmu:57773"
"68596","Ndufv3",78330,"mmu:78330"
"68598","Pknox1",18771,"mmu:18771"
"68604","Cbs",12411,"mmu:12411"
"68610","U2af1",108121,"mmu:108121"
"68614","Cryaa",12954,"mmu:12954"
"68617","Sik1",17691,"mmu:17691"
"68618","Hsf2bp",74377,"mmu:74377"
"68625","Rrp1b",72462,"mmu:72462"
"68631","Notch3",18131,"mmu:18131"
"68633","Ephx3",71932,"mmu:71932"
"68636","Brd4",57261,"mmu:57261"
"68652","Akap8",56399,"mmu:56399"
"68657","Akap8l",54194,"mmu:54194"
"68659","Wiz",22404,"mmu:22404"
"68682","Rasal3",320484,"mmu:320484"
"68687","Pglyrp2",57757,"mmu:57757"
"68697","Cyp4f39",320997,"mmu:320997"
"68699","Cyp4f17",208285,"mmu:208285"
"68706","Cyp4f16",70101,"mmu:70101"
"68712","Cyp4f37",677156,"mmu:677156"
"68713","Cyp4f40",631304,"mmu:631304"
"68717","Cyp4f15",106648,"mmu:106648"
"68720","Zfp871",208292,"mmu:208292"
"68722","Zfp811",240063,"mmu:240063"
"68726","Zfp799",240064,"mmu:240064"
"68731","Zfp870",240066,"mmu:240066"
"68733","Cyp4f14",64385,"mmu:64385"
"68740","Cyp4f13",170716,"mmu:170716"
"68746","Zfp472",224691,"mmu:224691"
"68747","Zfp952",240067,"mmu:240067"
"68750","Zfp763",73451,"mmu:73451"
"68751","4921501E09Rik",74042,"mmu:74042"
"68752","Zfp563",240068,"mmu:240068"
"68755","Morc2b",240069,"mmu:240069"
"68760","Gm10103",102636566,"mmu:102636566"
"68761","Olfr55",100038859,"mmu:100038859"
"68762","Olfr239",100038860,"mmu:100038860"
"68763","Gm4461",100043474,"mmu:100043474"
"68764","Zfp955a",77652,"mmu:77652"
"68766","Olfr63",258939,"mmu:258939"
"68767","Zfp955b",100043468,"mmu:100043468"
"68768","Zfp81",224694,"mmu:224694"
"68769","Zfp101",22643,"mmu:22643"
"68773","Actl9",69481,"mmu:69481"
