"","Approved.symbol","NCBI.Gene.ID","keggGene"
"4941","TWIST1",7291,"hsa:7291"
"4942","TNFSF4",7292,"hsa:7292"
"4943","TNFRSF4",7293,"hsa:7293"
"4944","TXK",7294,"hsa:7294"
"4945","TXN",7295,"hsa:7295"
"4946","TXNRD1",7296,"hsa:7296"
"4947","TYK2",7297,"hsa:7297"
"4948","TYMS",7298,"hsa:7298"
"4949","TYR",7299,"hsa:7299"
"4950","TYRO3",7301,"hsa:7301"
"4951","TYROBP",7305,"hsa:7305"
"4952","TYRP1",7306,"hsa:7306"
"4953","U2AF1",7307,"hsa:7307"
"4954","UBA52",7311,"hsa:7311"
"4955","UBB",7314,"hsa:7314"
"4956","UBC",7316,"hsa:7316"
"4957","UBA1",7317,"hsa:7317"
"4958","UBA7",7318,"hsa:7318"
"4959","UBE2A",7319,"hsa:7319"
"4960","UBE2B",7320,"hsa:7320"
"4961","UBE2D1",7321,"hsa:7321"
"4962","UBE2D2",7322,"hsa:7322"
"4963","UBE2D3",7323,"hsa:7323"
"4964","UBE2E1",7324,"hsa:7324"
"4965","UBE2E2",7325,"hsa:7325"
"4966","UBE2G1",7326,"hsa:7326"
"4967","UBE2G2",7327,"hsa:7327"
"4968","UBE2H",7328,"hsa:7328"
"4969","UBE2I",7329,"hsa:7329"
"4970","UBE2L3",7332,"hsa:7332"
"4971","UBE2N",7334,"hsa:7334"
"4972","UBE2V1",7335,"hsa:7335"
"4973","UBE2V2",7336,"hsa:7336"
"4974","UBE3A",7337,"hsa:7337"
"4975","SUMO1",7341,"hsa:7341"
"4976","UBP1",7342,"hsa:7342"
"4977","UBTF",7343,"hsa:7343"
"4978","UCHL1",7345,"hsa:7345"
"4979","UCHL3",7347,"hsa:7347"
"4980","UPK1B",7348,"hsa:7348"
"4981","UCN",7349,"hsa:7349"
"4982","UCP1",7350,"hsa:7350"
"4983","UCP2",7351,"hsa:7351"
"4984","UCP3",7352,"hsa:7352"
"4985","UFD1",7353,"hsa:7353"
"4986","SLC35A2",7355,"hsa:7355"
"4987","SCGB1A1",7356,"hsa:7356"
"4988","UGCG",7357,"hsa:7357"
"4989","UGDH",7358,"hsa:7358"
"4990","UGP2",7360,"hsa:7360"
"4991","UGT1A",7361,"hsa:7361"
"4992","UGT2B4",7363,"hsa:7363"
"4993","UGT2B7",7364,"hsa:7364"
"4994","UGT2B10",7365,"hsa:7365"
"4995","UGT2B15",7366,"hsa:7366"
"4996","UGT2B17",7367,"hsa:7367"
"4997","UGT8",7368,"hsa:7368"
"4998","UMOD",7369,"hsa:7369"
"4999","UCK2",7371,"hsa:7371"
"5000","UMPS",7372,"hsa:7372"
"5001","COL14A1",7373,"hsa:7373"
"5002","UNG",7374,"hsa:7374"
"5003","USP4",7375,"hsa:7375"
"5004","NR1H2",7376,"hsa:7376"
"5005","UPP1",7378,"hsa:7378"
"5006","UPK2",7379,"hsa:7379"
"5007","UPK3A",7380,"hsa:7380"
"5008","UQCRB",7381,"hsa:7381"
"5009","UQCRC1",7384,"hsa:7384"
"5010","UQCRC2",7385,"hsa:7385"
"5011","UQCRFS1",7386,"hsa:7386"
"5012","UQCRH",7388,"hsa:7388"
"5013","UROD",7389,"hsa:7389"
"5014","UROS",7390,"hsa:7390"
"5015","USF1",7391,"hsa:7391"
"5016","USF2",7392,"hsa:7392"
"5017","USP1",7398,"hsa:7398"
"5018","USH2A",7399,"hsa:7399"
"5019","CLRN1",7401,"hsa:7401"
"5020","UTRN",7402,"hsa:7402"
"5021","KDM6A",7403,"hsa:7403"
"5022","UTY",7404,"hsa:7404"
"5023","UVRAG",7405,"hsa:7405"
"5024","VARS",7407,"hsa:7407"
"5025","VASP",7408,"hsa:7408"
"5026","VAV1",7409,"hsa:7409"
"5027","VAV2",7410,"hsa:7410"
"5028","VBP1",7411,"hsa:7411"
"5029","VCAM1",7412,"hsa:7412"
"5030","VCL",7414,"hsa:7414"
"5031","VCP",7415,"hsa:7415"
"5032","VDAC1",7416,"hsa:7416"
"5033","VDAC2",7417,"hsa:7417"
"5034","VDAC3",7419,"hsa:7419"
"5035","VDR",7421,"hsa:7421"
"5036","VEGFA",7422,"hsa:7422"
"5037","VEGFB",7423,"hsa:7423"
"5038","VEGFC",7424,"hsa:7424"
"5039","VGF",7425,"hsa:7425"
"5040","VHL",7428,"hsa:7428"
"5041","VIL1",7429,"hsa:7429"
"5042","EZR",7430,"hsa:7430"
"5043","VIM",7431,"hsa:7431"
"5044","VIP",7432,"hsa:7432"
"5045","VIPR1",7433,"hsa:7433"
"5046","VIPR2",7434,"hsa:7434"
"5047","VLDLR",7436,"hsa:7436"
"5048","BEST1",7439,"hsa:7439"
"5049","VPREB1",7441,"hsa:7441"
"5050","TRPV1",7442,"hsa:7442"
"5051","VRK1",7443,"hsa:7443"
"5052","VRK2",7444,"hsa:7444"
"5053","VSNL1",7447,"hsa:7447"
"5054","VTN",7448,"hsa:7448"
"5055","VWF",7450,"hsa:7450"
"5056","WARS",7453,"hsa:7453"
"5057","WAS",7454,"hsa:7454"
"5058","ZAN",7455,"hsa:7455"
"5059","WIPF1",7456,"hsa:7456"
"5060","EIF4H",7458,"hsa:7458"
"5061","CLIP2",7461,"hsa:7461"
"5062","LAT2",7462,"hsa:7462"
"5063","CORO2A",7464,"hsa:7464"
"5064","WEE1",7465,"hsa:7465"
"5065","WFS1",7466,"hsa:7466"
"5066","NSD2",7468,"hsa:7468"
"5067","NELFA",7469,"hsa:7469"
"5068","WNT1",7471,"hsa:7471"
"5069","WNT2",7472,"hsa:7472"
"5070","WNT3",7473,"hsa:7473"
"5071","WNT5A",7474,"hsa:7474"
"5072","WNT6",7475,"hsa:7475"
"5073","WNT7A",7476,"hsa:7476"
"5074","WNT7B",7477,"hsa:7477"
"5075","WNT8A",7478,"hsa:7478"
"5076","WNT8B",7479,"hsa:7479"
"5077","WNT10B",7480,"hsa:7480"
"5078","WNT11",7481,"hsa:7481"
"5079","WNT2B",7482,"hsa:7482"
"5080","WNT9A",7483,"hsa:7483"
"5081","WNT9B",7484,"hsa:7484"
"5082","WRB",7485,"hsa:7485"
"5083","WRN",7486,"hsa:7486"
"5084","WT1",7490,"hsa:7490"
"5085","XBP1",7494,"hsa:7494"
"5086","XDH",7498,"hsa:7498"
"5087","XG",7499,"hsa:7499"
"5088","XK",7504,"hsa:7504"
"5089","XPA",7507,"hsa:7507"
"5090","XPC",7508,"hsa:7508"
"5091","XPNPEP1",7511,"hsa:7511"
"5092","XPNPEP2",7512,"hsa:7512"
"5093","XPO1",7514,"hsa:7514"
"5094","XRCC1",7515,"hsa:7515"
"5095","XRCC2",7516,"hsa:7516"
"5096","XRCC3",7517,"hsa:7517"
"5097","XRCC4",7518,"hsa:7518"
"5098","XRCC5",7520,"hsa:7520"
"5099","YES1",7525,"hsa:7525"
"5100","YY1",7528,"hsa:7528"
"5101","YWHAB",7529,"hsa:7529"
"5102","YWHAE",7531,"hsa:7531"
"5103","YWHAG",7532,"hsa:7532"
"5104","YWHAH",7533,"hsa:7533"
"5105","YWHAZ",7534,"hsa:7534"
"5106","ZAP70",7535,"hsa:7535"
"5107","SF1",7536,"hsa:7536"
"5108","ZFP36",7538,"hsa:7538"
"5109","ZFP37",7539,"hsa:7539"
"5110","ZBTB14",7541,"hsa:7541"
"5111","ZFPL1",7542,"hsa:7542"
"5112","ZFX",7543,"hsa:7543"
"5113","ZFY",7544,"hsa:7544"
"5114","ZIC1",7545,"hsa:7545"
"5115","ZIC2",7546,"hsa:7546"
"5116","ZIC3",7547,"hsa:7547"
"5117","ZNF2",7549,"hsa:7549"
"5118","ZNF3",7551,"hsa:7551"
"5119","ZNF711",7552,"hsa:7552"
"5120","ZNF7",7553,"hsa:7553"
"5121","ZNF8",7554,"hsa:7554"
"5122","CNBP",7555,"hsa:7555"
"5123","ZNF10",7556,"hsa:7556"
"5124","ZNF12",7559,"hsa:7559"
"5125","ZNF14",7561,"hsa:7561"
"5126","ZNF708",7562,"hsa:7562"
"5127","ZNF16",7564,"hsa:7564"
"5128","ZNF17",7565,"hsa:7565"
"5129","ZNF18",7566,"hsa:7566"
"5130","ZNF19",7567,"hsa:7567"
"5131","ZNF20",7568,"hsa:7568"
"5132","ZNF182",7569,"hsa:7569"
"5133","ZNF22",7570,"hsa:7570"
"5134","ZNF23",7571,"hsa:7571"
"5135","ZNF24",7572,"hsa:7572"
"5136","ZNF26",7574,"hsa:7574"
"5137","ZNF28",7576,"hsa:7576"
"5138","ZSCAN20",7579,"hsa:7579"
"5139","ZNF32",7580,"hsa:7580"
"5140","ZNF33A",7581,"hsa:7581"
"5141","ZNF33B",7582,"hsa:7582"
"5142","ZNF35",7584,"hsa:7584"
"5143","ZKSCAN1",7586,"hsa:7586"
"5144","ZNF37A",7587,"hsa:7587"
"5145","ZSCAN21",7589,"hsa:7589"
"5146","ZNF41",7592,"hsa:7592"
"5147","MZF1",7593,"hsa:7593"
"5148","ZNF43",7594,"hsa:7594"
"5149","ZNF45",7596,"hsa:7596"
"5150","ZBTB25",7597,"hsa:7597"
"5151","ZNF66",7617,"hsa:7617"
"5152","ZNF69",7620,"hsa:7620"
"5153","ZNF70",7621,"hsa:7621"
"5154","ZNF74",7625,"hsa:7625"
"5155","ZNF75D",7626,"hsa:7626"
"5156","ZNF75A",7627,"hsa:7627"
"5157","ZNF76",7629,"hsa:7629"
"5158","ZNF79",7633,"hsa:7633"
"5159","ZNF80",7634,"hsa:7634"
"5160","ZNF84",7637,"hsa:7637"
"5161","ZNF221",7638,"hsa:7638"
"5162","ZNF85",7639,"hsa:7639"
"5163","ZNF90",7643,"hsa:7643"
"5164","ZNF91",7644,"hsa:7644"
"5165","ZNF99",7652,"hsa:7652"
"5166","ZNF222",7673,"hsa:7673"
"5167","ZNF121",7675,"hsa:7675"
"5168","ZNF124",7678,"hsa:7678"
"5169","MKRN3",7681,"hsa:7681"
"5170","ZNF131",7690,"hsa:7690"
"5171","ZNF132",7691,"hsa:7691"
"5172","ZNF133",7692,"hsa:7692"
"5173","ZNF134",7693,"hsa:7693"
"5174","ZNF135",7694,"hsa:7694"
"5175","ZNF136",7695,"hsa:7695"
"5176","ZNF138",7697,"hsa:7697"
"5177","ZNF140",7699,"hsa:7699"
"5178","ZNF141",7700,"hsa:7700"
"5179","ZNF142",7701,"hsa:7701"
"5180","ZNF143",7702,"hsa:7702"
"5181","PCGF2",7703,"hsa:7703"
"5182","ZBTB16",7704,"hsa:7704"
"5183","ZNF146",7705,"hsa:7705"
"5184","TRIM25",7706,"hsa:7706"
"5185","ZNF148",7707,"hsa:7707"
"5186","ZBTB17",7709,"hsa:7709"
"5187","ZNF154",7710,"hsa:7710"
"5188","ZNF155",7711,"hsa:7711"
"5189","ZNF157",7712,"hsa:7712"
"5190","VEZF1",7716,"hsa:7716"
"5191","ZNF165",7718,"hsa:7718"
"5192","TRIM26",7726,"hsa:7726"
"5193","ZNF174",7727,"hsa:7727"
"5194","ZNF175",7728,"hsa:7728"
"5195","ZNF177",7730,"hsa:7730"
"5196","RNF112",7732,"hsa:7732"
"5197","ZNF180",7733,"hsa:7733"
"5198","RNF113A",7737,"hsa:7737"
"5199","ZNF184",7738,"hsa:7738"
"5200","ZNF185",7739,"hsa:7739"
"5201","ZSCAN26",7741,"hsa:7741"
"5202","ZNF189",7743,"hsa:7743"
"5203","ZSCAN9",7746,"hsa:7746"
"5204","ZMYM2",7750,"hsa:7750"
"5205","ZNF202",7753,"hsa:7753"
"5206","ZNF205",7755,"hsa:7755"
"5207","ZNF207",7756,"hsa:7756"
"5208","ZNF208",7757,"hsa:7757"
"5209","ZNF213",7760,"hsa:7760"
"5210","ZNF214",7761,"hsa:7761"
"5211","ZNF215",7762,"hsa:7762"
"5212","ZFAND5",7763,"hsa:7763"
"5213","ZNF217",7764,"hsa:7764"
"5214","ZNF223",7766,"hsa:7766"
"5215","ZNF224",7767,"hsa:7767"
"5216","ZNF225",7768,"hsa:7768"
"5217","ZNF226",7769,"hsa:7769"
"5218","ZNF227",7770,"hsa:7770"
"5219","ZNF112",7771,"hsa:7771"
"5220","ZNF229",7772,"hsa:7772"
"5221","ZNF230",7773,"hsa:7773"
"5222","ZNF232",7775,"hsa:7775"
"5223","ZNF236",7776,"hsa:7776"
"5224","SLC30A1",7779,"hsa:7779"
"5225","SLC30A2",7780,"hsa:7780"
"5226","SLC30A3",7781,"hsa:7781"
"5227","SLC30A4",7782,"hsa:7782"
"5228","ZP2",7783,"hsa:7783"
"5229","ZP3",7784,"hsa:7784"
"5230","MAP3K12",7786,"hsa:7786"
"5231","ZXDA",7789,"hsa:7789"
"5232","ZYX",7791,"hsa:7791"
"5233","LUZP1",7798,"hsa:7798"
"5234","PRDM2",7799,"hsa:7799"
"5235","DNALI1",7802,"hsa:7802"
"5236","PTP4A1",7803,"hsa:7803"
"5237","LRP8",7804,"hsa:7804"
"5238","LAPTM5",7805,"hsa:7805"
"5239","BSND",7809,"hsa:7809"
"5240","CSDE1",7812,"hsa:7812"
"5241","EVI5",7813,"hsa:7813"
"5242","DAP3",7818,"hsa:7818"
"5243","NPHS2",7827,"hsa:7827"
"5244","BTG2",7832,"hsa:7832"
"5245","PXDN",7837,"hsa:7837"
"5246","ALMS1",7840,"hsa:7840"
"5247","MOGS",7841,"hsa:7841"
"5248","RNF103",7844,"hsa:7844"
"5249","TUBA1A",7846,"hsa:7846"
"5250","PAX8",7849,"hsa:7849"
"5251","IL1R2",7850,"hsa:7850"
"5252","MALL",7851,"hsa:7851"
"5253","CXCR4",7852,"hsa:7852"
"5254","FZD5",7855,"hsa:7855"
"5255","SCG2",7857,"hsa:7857"
"5256","BRPF1",7862,"hsa:7862"
"5257","IFRD2",7866,"hsa:7866"
"5258","MAPKAPK3",7867,"hsa:7867"
"5259","SEMA3B",7869,"hsa:7869"
"5260","SLMAP",7871,"hsa:7871"
"5261","MANF",7873,"hsa:7873"
"5262","USP7",7874,"hsa:7874"
"5263","RAB7A",7879,"hsa:7879"
"5264","KCNAB1",7881,"hsa:7881"
"5265","SLBP",7884,"hsa:7884"
"5266","ST8SIA4",7903,"hsa:7903"
"5267","REEP5",7905,"hsa:7905"
"5268","DEK",7913,"hsa:7913"
"5269","ALDH5A1",7915,"hsa:7915"
"5270","PRRC2A",7916,"hsa:7916"
"5271","BAG6",7917,"hsa:7917"
"5272","GPANK1",7918,"hsa:7918"
"5273","DDX39B",7919,"hsa:7919"
"5274","ABHD16A",7920,"hsa:7920"
"5275","SLC39A7",7922,"hsa:7922"
"5276","HSD17B8",7923,"hsa:7923"
"5277","OR2H2",7932,"hsa:7932"
"5278","NELFE",7936,"hsa:7936"
"5279","LST1",7940,"hsa:7940"
"5280","PLA2G7",7941,"hsa:7941"
"5281","TFEB",7942,"hsa:7942"
"5282","EPM2A",7957,"hsa:7957"
"5283","AIMP2",7965,"hsa:7965"
"5284","MAFK",7975,"hsa:7975"
"5285","FZD3",7976,"hsa:7976"
"5286","MTERF1",7978,"hsa:7978"
"5287","SEM1",7979,"hsa:7979"
"5288","TFPI2",7980,"hsa:7980"
"5289","ST7",7982,"hsa:7982"
"5290","ARHGEF5",7984,"hsa:7984"
"5291","ZNF212",7988,"hsa:7988"
"5292","TUSC3",7991,"hsa:7991"
"5293","UBXN8",7993,"hsa:7993"
"5294","KAT6A",7994,"hsa:7994"
"5295","PSCA",8000,"hsa:8000"
"5296","GLRA3",8001,"hsa:8001"
"5297","BRD3",8019,"hsa:8019"
"5298","NUP214",8021,"hsa:8021"
"5299","LHX3",8022,"hsa:8022"
"5300","STAM",8027,"hsa:8027"
"5301","MLLT10",8028,"hsa:8028"
"5302","CUBN",8029,"hsa:8029"
"5303","CCDC6",8030,"hsa:8030"
"5304","NCOA4",8031,"hsa:8031"
"5305","SLC25A16",8034,"hsa:8034"
"5306","SHOC2",8036,"hsa:8036"
"5307","ADAM12",8038,"hsa:8038"
"5308","RASSF7",8045,"hsa:8045"
"5309","CSRP3",8048,"hsa:8048"
"5310","PDHX",8050,"hsa:8050"
"5311","FOSL1",8061,"hsa:8061"
"5312","CUL5",8065,"hsa:8065"
"5313","PTP4A2",8073,"hsa:8073"
"5314","FGF23",8074,"hsa:8074"
"5315","MFAP5",8076,"hsa:8076"
"5316","MLF2",8079,"hsa:8079"
"5317","SSPN",8082,"hsa:8082"
"5318","KMT2D",8085,"hsa:8085"
"5319","AAAS",8086,"hsa:8086"
"5320","FXR1",8087,"hsa:8087"
"5321","YEATS4",8089,"hsa:8089"
"5322","HMGA2",8091,"hsa:8091"
"5323","ALX1",8092,"hsa:8092"
"5324","CDK2AP1",8099,"hsa:8099"
"5325","IFT88",8100,"hsa:8100"
"5326","PABPN1",8106,"hsa:8106"
"5327","DPF3",8110,"hsa:8110"
"5328","GPR68",8111,"hsa:8111"
"5329","TCL1A",8115,"hsa:8115"
"5330","AP3B2",8120,"hsa:8120"
"5331","ANP32A",8125,"hsa:8125"
"5332","ST8SIA2",8128,"hsa:8128"
"5333","NPRL3",8131,"hsa:8131"
"5334","GAN",8139,"hsa:8139"
"5335","SLC7A5",8140,"hsa:8140"
"5336","TAF15",8148,"hsa:8148"
"5337","RND2",8153,"hsa:8153"
"5338","COIL",8161,"hsa:8161"
"5339","AKAP1",8165,"hsa:8165"
"5340","SLC14A2",8170,"hsa:8170"
"5341","MADCAM1",8174,"hsa:8174"
"5342","SF3A2",8175,"hsa:8175"
"5343","ELL",8178,"hsa:8178"
"5344","SYMPK",8189,"hsa:8189"
"5345","MIA",8190,"hsa:8190"
"5346","CLPP",8192,"hsa:8192"
"5347","DPF1",8193,"hsa:8193"
"5348","MKKS",8195,"hsa:8195"
"5349","GDF5",8200,"hsa:8200"
"5350","NCOA3",8202,"hsa:8202"
"5351","NRIP1",8204,"hsa:8204"
"5352","CHAF1B",8208,"hsa:8208"
"5353","GATD3A",8209,"hsa:8209"
"5354","DGCR6",8214,"hsa:8214"
"5355","LZTR1",8216,"hsa:8216"
"5356","CLTCL1",8218,"hsa:8218"
"5357","ESS2",8220,"hsa:8220"
"5358","SYN3",8224,"hsa:8224"
"5359","GTPBP6",8225,"hsa:8225"
"5360","PUDP",8226,"hsa:8226"
"5361","AKAP17A",8227,"hsa:8227"
"5362","PNPLA4",8228,"hsa:8228"
"5363","ZRSR2",8233,"hsa:8233"
"5364","USP11",8237,"hsa:8237"
"5365","USP9X",8239,"hsa:8239"
"5366","RBM10",8241,"hsa:8241"
"5367","KDM5C",8242,"hsa:8242"
"5368","SMC1A",8243,"hsa:8243"
"5369","NAA10",8260,"hsa:8260"
"5370","F8A1",8263,"hsa:8263"
"5371","UBL4A",8266,"hsa:8266"
"5372","TMEM187",8269,"hsa:8269"
"5373","LAGE3",8270,"hsa:8270"
"5374","SLC10A3",8273,"hsa:8273"
"5375","TKTL1",8277,"hsa:8277"
"5376","KDM5D",8284,"hsa:8284"
"5377","USP9Y",8287,"hsa:8287"
"5378","EPX",8288,"hsa:8288"
"5379","ARID1A",8289,"hsa:8289"
"5380","HIST3H3",8290,"hsa:8290"
"5381","DYSF",8291,"hsa:8291"
"5382","COLQ",8292,"hsa:8292"
"5383","SERF1A",8293,"hsa:8293"
"5384","HIST1H4I",8294,"hsa:8294"
"5385","TRRAP",8295,"hsa:8295"
"5386","PICALM",8301,"hsa:8301"
"5387","KLRC4",8302,"hsa:8302"
"5388","SNN",8303,"hsa:8303"
"5389","ACOX2",8309,"hsa:8309"
"5390","ACOX3",8310,"hsa:8310"
"5391","AXIN1",8312,"hsa:8312"
"5392","AXIN2",8313,"hsa:8313"
"5393","BAP1",8314,"hsa:8314"
"5394","BRAP",8315,"hsa:8315"
"5395","CDC7",8317,"hsa:8317"
"5396","CDC45",8318,"hsa:8318"
"5397","EOMES",8320,"hsa:8320"
"5398","FZD1",8321,"hsa:8321"
"5399","FZD4",8322,"hsa:8322"
"5400","FZD6",8323,"hsa:8323"
"5401","FZD7",8324,"hsa:8324"
"5402","FZD8",8325,"hsa:8325"
"5403","FZD9",8326,"hsa:8326"
"5404","GFI1B",8328,"hsa:8328"
"5405","HIST1H2AI",8329,"hsa:8329"
"5406","HIST1H2AK",8330,"hsa:8330"
"5407","HIST1H2AJ",8331,"hsa:8331"
"5408","HIST1H2AL",8332,"hsa:8332"
"5409","HIST1H2AC",8334,"hsa:8334"
"5410","HIST1H2AB",8335,"hsa:8335"
"5411","HIST1H2AM",8336,"hsa:8336"
"5412","HIST2H2AA3",8337,"hsa:8337"
"5413","HIST2H2AC",8338,"hsa:8338"
"5414","HIST1H2BG",8339,"hsa:8339"
"5415","HIST1H2BL",8340,"hsa:8340"
"5416","HIST1H2BN",8341,"hsa:8341"
"5417","HIST1H2BM",8342,"hsa:8342"
"5418","HIST1H2BF",8343,"hsa:8343"
"5419","HIST1H2BE",8344,"hsa:8344"
"5420","HIST1H2BH",8345,"hsa:8345"
"5421","HIST1H2BI",8346,"hsa:8346"
"5422","HIST1H2BC",8347,"hsa:8347"
"5423","HIST1H2BO",8348,"hsa:8348"
"5424","HIST2H2BE",8349,"hsa:8349"
"5425","HIST1H3A",8350,"hsa:8350"
"5426","HIST1H3D",8351,"hsa:8351"
"5427","HIST1H3C",8352,"hsa:8352"
"5428","HIST1H3E",8353,"hsa:8353"
"5429","HIST1H3I",8354,"hsa:8354"
"5430","HIST1H3G",8355,"hsa:8355"
"5431","HIST1H3J",8356,"hsa:8356"
"5432","HIST1H3H",8357,"hsa:8357"
"5433","HIST1H3B",8358,"hsa:8358"
"5434","HIST1H4A",8359,"hsa:8359"
"5435","HIST1H4D",8360,"hsa:8360"
"5436","HIST1H4F",8361,"hsa:8361"
"5437","HIST1H4K",8362,"hsa:8362"
"5438","HIST1H4J",8363,"hsa:8363"
"5439","HIST1H4C",8364,"hsa:8364"
"5440","HIST1H4H",8365,"hsa:8365"
"5441","HIST1H4B",8366,"hsa:8366"
"5442","HIST1H4E",8367,"hsa:8367"
"5443","HIST1H4L",8368,"hsa:8368"
"5444","HIST1H4G",8369,"hsa:8369"
"5445","HIST2H4A",8370,"hsa:8370"
"5446","HYAL3",8372,"hsa:8372"
"5447","MAD1L1",8379,"hsa:8379"
"5448","NME5",8382,"hsa:8382"
"5449","OR1A1",8383,"hsa:8383"
"5450","OR1D5",8386,"hsa:8386"
"5451","OR1E1",8387,"hsa:8387"
"5452","OR1E2",8388,"hsa:8388"
"5453","OR1E3",8389,"hsa:8389"
"5454","OR1G1",8390,"hsa:8390"
"5455","OR1P1",8391,"hsa:8391"
"5456","OR3A3",8392,"hsa:8392"
"5457","PIP5K1A",8394,"hsa:8394"
"5458","PIP5K1B",8395,"hsa:8395"
"5459","PIP4K2B",8396,"hsa:8396"
"5460","PLA2G6",8398,"hsa:8398"
"5461","PLA2G10",8399,"hsa:8399"
"5462","SLC25A11",8402,"hsa:8402"
"5463","SOX14",8403,"hsa:8403"
"5464","SPARCL1",8404,"hsa:8404"
"5465","SPOP",8405,"hsa:8405"
"5466","SRPX",8406,"hsa:8406"
"5467","TAGLN2",8407,"hsa:8407"
"5468","ULK1",8408,"hsa:8408"
"5469","UXT",8409,"hsa:8409"
"5470","EEA1",8411,"hsa:8411"
"5471","BCAR3",8412,"hsa:8412"
"5472","ANXA9",8416,"hsa:8416"
"5473","STX7",8417,"hsa:8417"
"5474","BFSP2",8419,"hsa:8419"
"5475","BBOX1",8424,"hsa:8424"
"5476","LTBP4",8425,"hsa:8425"
"5477","ZNF282",8427,"hsa:8427"
"5478","STK24",8428,"hsa:8428"
"5479","NR0B2",8431,"hsa:8431"
"5480","UTF1",8433,"hsa:8433"
"5481","RECK",8434,"hsa:8434"
"5482","SOAT2",8435,"hsa:8435"
"5483","CAVIN2",8436,"hsa:8436"
"5484","RASAL1",8437,"hsa:8437"
"5485","RAD54L",8438,"hsa:8438"
"5486","NSMAF",8439,"hsa:8439"
"5487","NCK2",8440,"hsa:8440"
"5488","GNPAT",8443,"hsa:8443"
"5489","DYRK3",8444,"hsa:8444"
"5490","DYRK2",8445,"hsa:8445"
"5491","DUSP11",8446,"hsa:8446"
"5492","DOC2B",8447,"hsa:8447"
"5493","DOC2A",8448,"hsa:8448"
"5494","DHX16",8449,"hsa:8449"
"5495","CUL4B",8450,"hsa:8450"
"5496","CUL4A",8451,"hsa:8451"
"5497","CUL3",8452,"hsa:8452"
"5498","CUL2",8453,"hsa:8453"
"5499","CUL1",8454,"hsa:8454"
"5500","ATRN",8455,"hsa:8455"
"5501","FOXN1",8456,"hsa:8456"
"5502","TTF2",8458,"hsa:8458"
"5503","TPST2",8459,"hsa:8459"
"5504","TPST1",8460,"hsa:8460"
"5505","KLF11",8462,"hsa:8462"
"5506","TEAD2",8463,"hsa:8463"
"5507","SUPT3H",8464,"hsa:8464"
"5508","SMARCA5",8467,"hsa:8467"
"5509","FKBP6",8468,"hsa:8468"
"5510","SORBS2",8470,"hsa:8470"
"5511","IRS4",8471,"hsa:8471"
"5512","OGT",8473,"hsa:8473"
"5513","CDC42BPA",8476,"hsa:8476"
"5514","GPR65",8477,"hsa:8477"
"5515","HIRIP3",8479,"hsa:8479"
"5516","RAE1",8480,"hsa:8480"
"5517","OFD1",8481,"hsa:8481"
"5518","SEMA7A",8482,"hsa:8482"
"5519","CILP",8483,"hsa:8483"
"5520","GALR3",8484,"hsa:8484"
"5521","GEMIN2",8487,"hsa:8487"
"5522","RGS5",8490,"hsa:8490"
"5523","MAP4K3",8491,"hsa:8491"
"5524","PRSS12",8492,"hsa:8492"
"5525","PPM1D",8493,"hsa:8493"
"5526","PPFIBP2",8495,"hsa:8495"
"5527","PPFIBP1",8496,"hsa:8496"
"5528","PPFIA4",8497,"hsa:8497"
"5529","RANBP3",8498,"hsa:8498"
"5530","PPFIA2",8499,"hsa:8499"
"5531","PPFIA1",8500,"hsa:8500"
"5532","SLC43A1",8501,"hsa:8501"
"5533","PKP4",8502,"hsa:8502"
"5534","PIK3R3",8503,"hsa:8503"
"5535","PEX3",8504,"hsa:8504"
"5536","PARG",8505,"hsa:8505"
"5537","CNTNAP1",8506,"hsa:8506"
"5538","ENC1",8507,"hsa:8507"
"5539","NIPSNAP1",8508,"hsa:8508"
"5540","NDST2",8509,"hsa:8509"
"5541","MMP23B",8510,"hsa:8510"
"5542","LIPF",8513,"hsa:8513"
"5543","KCNAB2",8514,"hsa:8514"
"5544","ITGA10",8515,"hsa:8515"
"5545","ITGA8",8516,"hsa:8516"
"5546","IKBKG",8517,"hsa:8517"
"5547","ELP1",8518,"hsa:8518"
"5548","IFITM1",8519,"hsa:8519"
"5549","HAT1",8520,"hsa:8520"
"5550","GCM1",8521,"hsa:8521"
"5551","GAS7",8522,"hsa:8522"
"5552","DGKZ",8525,"hsa:8525"
"5553","DGKE",8526,"hsa:8526"
"5554","DGKD",8527,"hsa:8527"
"5555","DDO",8528,"hsa:8528"
"5556","CYP4F2",8529,"hsa:8529"
"5557","CST7",8530,"hsa:8530"
"5558","YBX3",8531,"hsa:8531"
"5559","CPZ",8532,"hsa:8532"
"5560","COPS3",8533,"hsa:8533"
"5561","CHST1",8534,"hsa:8534"
"5562","CBX4",8535,"hsa:8535"
"5563","CAMK1",8536,"hsa:8536"
"5564","BCAS1",8537,"hsa:8537"
"5565","BARX2",8538,"hsa:8538"
"5566","API5",8539,"hsa:8539"
"5567","AGPS",8540,"hsa:8540"
"5568","PPFIA3",8541,"hsa:8541"
"5569","APOL1",8542,"hsa:8542"
"5570","LMO4",8543,"hsa:8543"
"5571","PIR",8544,"hsa:8544"
"5572","CGGBP1",8545,"hsa:8545"
"5573","AP3B1",8546,"hsa:8546"
"5574","FCN3",8547,"hsa:8547"
"5575","BLZF1",8548,"hsa:8548"
"5576","LGR5",8549,"hsa:8549"
"5577","MAPKAPK5",8550,"hsa:8550"
