"","Approved.symbol","NCBI.Gene.ID","keggGene"
"710","Il1b",24494,"rno:24494"
"711","Il1r1",25663,"rno:25663"
"712","Il1rap",25466,"rno:25466"
"713","Il1rl1",25556,"rno:25556"
"714","Il2ra",25704,"rno:25704"
"715","Il2rb",25746,"rno:25746"
"716","Il3",24495,"rno:24495"
"717","Il4",287287,"rno:287287"
"718","Il4r",25084,"rno:25084"
"719","Il5",24497,"rno:24497"
"720","Il6",24498,"rno:24498"
"721","Il6r",24499,"rno:24499"
"722","Il6st",25205,"rno:25205"
"723","Il7",25647,"rno:25647"
"724","Cxcr1",54258,"rno:54258"
"725","Cxcr2",29385,"rno:29385"
"726","Il9r",24500,"rno:24500"
"727","Kpnb1",24917,"rno:24917"
"728","Ina",24503,"rno:24503"
"729","Inha",24504,"rno:24504"
"730","Inhbb",25196,"rno:25196"
"731","Inpp5d",54259,"rno:54259"
"732","Ins1",24505,"rno:24505"
"733","Ins2",24506,"rno:24506"
"734","Insr",24954,"rno:24954"
"735","Irf1",24508,"rno:24508"
"736","Irs1",25467,"rno:25467"
"737","Itga1",25118,"rno:25118"
"738","Itga5",315346,"rno:315346"
"739","Itgam",25021,"rno:25021"
"740","Itgb1",24511,"rno:24511"
"741","Itgb4",25724,"rno:25724"
"742","Itgb7",25713,"rno:25713"
"743","Itpkb",54260,"rno:54260"
"744","Itpr1",25262,"rno:25262"
"745","Itpr3",25679,"rno:25679"
"746","Itsn1",29491,"rno:29491"
"747","Ivd",24513,"rno:24513"
"748","Jag1",29146,"rno:29146"
"749","Jag2",29147,"rno:29147"
"750","Jak2",24514,"rno:24514"
"751","Jak3",25326,"rno:25326"
"752","Jtb",29439,"rno:29439"
"753","Jun",24516,"rno:24516"
"754","Junb",24517,"rno:24517"
"755","Jund",24518,"rno:24518"
"756","Kap",24937,"rno:24937"
"757","Aadat",29416,"rno:29416"
"758","Kcna1",24520,"rno:24520"
"759","Kcna2",25468,"rno:25468"
"760","Kcna3",29731,"rno:29731"
"761","Kcna4",25469,"rno:25469"
"762","Kcna5",25470,"rno:25470"
"763","Kcnb1",25736,"rno:25736"
"764","Kcnc1",25327,"rno:25327"
"765","Kcne1",25471,"rno:25471"
"766","Kcnj1",24521,"rno:24521"
"767","Kcnj3",50599,"rno:50599"
"768","Kcnj6",25743,"rno:25743"
"769","Kcnj8",25472,"rno:25472"
"770","Kcnmb1",29747,"rno:29747"
"771","Kcnn1",54261,"rno:54261"
"772","Kcnn2",54262,"rno:54262"
"773","Kcnn3",54263,"rno:54263"
"774","Kdr",25589,"rno:25589"
"775","Khk",25659,"rno:25659"
"776","Zfp354a",24522,"rno:24522"
"777","Uhmk1",246332,"rno:246332"
"778","Klk1",24523,"rno:24523"
"779","Serpina3c",24794,"rno:24794"
"780","Klrb1b",25192,"rno:25192"
"781","Klrc1",29683,"rno:29683"
"782","Klrc2",29684,"rno:29684"
"783","Klrd1",25110,"rno:25110"
"784","Kng2",24903,"rno:24903"
"785","Kras",24525,"rno:24525"
"786","Mafb",54264,"rno:54264"
"787","Krt8",25626,"rno:25626"
"788","Zfp386",25165,"rno:25165"
"789","Lalba",24528,"rno:24528"
"790","Lamb2",25473,"rno:25473"
"791","Lamp1",25328,"rno:25328"
"792","Lamp2",24944,"rno:24944"
"793","Anpep",81641,"rno:81641"
"794","Stmn1",29332,"rno:29332"
"795","Lcat",24530,"rno:24530"
"796","Lck",313050,"rno:313050"
"797","Ldha",24533,"rno:24533"
"798","Ldhb",24534,"rno:24534"
"799","Ldlr",300438,"rno:300438"
"800","Lep",25608,"rno:25608"
"801","Lepr",24536,"rno:24536"
"802","Lgals4",25474,"rno:25474"
"803","Lgals5",25475,"rno:25475"
"804","Lgals9",25476,"rno:25476"
"805","Lhb",25329,"rno:25329"
"806","Lhcgr",25477,"rno:25477"
"807","Lipa",25055,"rno:25055"
"808","Lipc",24538,"rno:24538"
"809","Lipe",25330,"rno:25330"
"810","Llgl1",54265,"rno:54265"
"811","Plagl1",25157,"rno:25157"
"812","Lox",24914,"rno:24914"
"813","Lpl",24539,"rno:24539"
"814","Lre3",24540,"rno:24540"
"815","Lta",25008,"rno:25008"
"816","Klra22",24933,"rno:24933"
"817","Lypla1",25514,"rno:25514"
"818","Lyz2",25211,"rno:25211"
"819","Marcks",25603,"rno:25603"
"820","Madcam1",54266,"rno:54266"
"821","Smad1",25671,"rno:25671"
"822","Smad2",29357,"rno:29357"
"823","Smad3",25631,"rno:25631"
"824","Smad4",50554,"rno:50554"
"825","Maf",54267,"rno:54267"
"826","Mag",29409,"rno:29409"
"827","Mak",25677,"rno:25677"
"828","Mal",25263,"rno:25263"
"829","Man2a1",25478,"rno:25478"
"830","Man2b1",361378,"rno:361378"
"831","Maob",25750,"rno:25750"
"832","Map1a",25152,"rno:25152"
"833","Map1b",29456,"rno:29456"
"834","Map2",25595,"rno:25595"
"835","Mapk13",29513,"rno:29513"
"836","Mapk3",50689,"rno:50689"
"837","Mapk4",54268,"rno:54268"
"838","Amacr",25284,"rno:25284"
"839","Mas1",25153,"rno:25153"
"840","Mat1a",25331,"rno:25331"
"841","Slco2a1",24546,"rno:24546"
"842","Matr3",29150,"rno:29150"
"843","Esyt1",29579,"rno:29579"
"844","Mbp",24547,"rno:24547"
"845","Mbl1",24548,"rno:24548"
"846","Mc3r",29310,"rno:29310"
"847","Mc4r",25635,"rno:25635"
"848","Mc5r",25726,"rno:25726"
"849","Mcm4",29728,"rno:29728"
"850","Cd46",29333,"rno:29333"
"851","Mcpt1",29265,"rno:29265"
"852","Mcpt10",54269,"rno:54269"
"853","Mcpt4",54270,"rno:54270"
"854","Tpsb2",29268,"rno:29268"
"855","Tpsab1",54271,"rno:54271"
"856","Mcpt8",29269,"rno:29269"
"857","Mcpt9",54272,"rno:54272"
"858","Smcp",24899,"rno:24899"
"859","Dnajb9",24908,"rno:24908"
"860","Mdh1",24551,"rno:24551"
"861","Slc3a2",50567,"rno:50567"
"862","Me1",24552,"rno:24552"
"863","Mecp2",29386,"rno:29386"
"864","Men1",29417,"rno:29417"
"865","Meox2",29279,"rno:29279"
"866","Mep1a",25684,"rno:25684"
"867","Mep1b",25727,"rno:25727"
"868","Met",24553,"rno:24553"
"869","Mfge8",25277,"rno:25277"
"870","Mgat3",29582,"rno:29582"
"871","Kitlg",60427,"rno:60427"
"872","Mgmt",25332,"rno:25332"
"873","Mgp",25333,"rno:25333"
"874","Minpp1",29688,"rno:29688"
"875","Mip",25480,"rno:25480"
"876","Bhlha15",25334,"rno:25334"
"877","Mitf",25094,"rno:25094"
"878","Nr3c2",25672,"rno:25672"
"879","Mme",24590,"rno:24590"
"880","Mmp11",25481,"rno:25481"
"881","Mmp7",25335,"rno:25335"
"882","Mobp",25037,"rno:25037"
"883","Mog",24558,"rno:24558"
"884","Mos",24559,"rno:24559"
"885","Cd200",24560,"rno:24560"
"886","Mpdz",29365,"rno:29365"
"887","Mpg",24561,"rno:24561"
"888","Mpi",300741,"rno:300741"
"889","Mpz",24564,"rno:24564"
"890","Mras",25482,"rno:25482"
"891","Abcc1",24565,"rno:24565"
"892","Msmb",29311,"rno:29311"
"893","Mst1",24566,"rno:24566"
"894","Mstn",29152,"rno:29152"
"895","Msx2",25483,"rno:25483"
"896","Mt1",24567,"rno:24567"
"897","Mt1-ps1",24568,"rno:24568"
"898","Mt1-ps2",24569,"rno:24569"
"899","Muc1",24571,"rno:24571"
"900","Muc2",24572,"rno:24572"
"901","Muc3",687030,"rno:687030"
"902","Mx1",24575,"rno:24575"
"903","Mxi1",25701,"rno:25701"
"904","Myc",24577,"rno:24577"
"905","Mycs",24581,"rno:24581"
"906","Myf6",25714,"rno:25714"
"907","Myo1a",299509,"rno:299509"
"908","Myh11",24582,"rno:24582"
"909","Myh13",29605,"rno:29605"
"910","Myh3",24583,"rno:24583"
"911","Myh4",360543,"rno:360543"
"912","Myh9",25745,"rno:25745"
"913","Mylpf",24584,"rno:24584"
"914","Myl3",24585,"rno:24585"
"915","Myo5a",25017,"rno:25017"
"916","Myo1e",25484,"rno:25484"
"917","Myo9b",25486,"rno:25486"
"918","Bex3",117089,"rno:117089"
"919","Nbl1",50594,"rno:50594"
"920","Ncl",25135,"rno:25135"
"921","Ndufa5",25488,"rno:25488"
"922","Ndufs6",29478,"rno:29478"
"923","Nedd4",25489,"rno:25489"
"924","Nedd8",25490,"rno:25490"
"925","Nefh",24587,"rno:24587"
"926","Nefm",24588,"rno:24588"
"927","Nes",25491,"rno:25491"
"928","Neu1",24591,"rno:24591"
"929","Neu2",29204,"rno:29204"
"930","Neurod1",29458,"rno:29458"
"931","Neurod2",54276,"rno:54276"
"932","Neurog1",29410,"rno:29410"
"933","Nf1",24592,"rno:24592"
"934","Nf2",25744,"rno:25744"
"935","Nfia",25492,"rno:25492"
"936","Nfkbia",25493,"rno:25493"
"937","Nfyb",25336,"rno:25336"
"938","Nfyc",25337,"rno:25337"
"939","Klk1b3",24594,"rno:24594"
"940","Ngfr",24596,"rno:24596"
"941","Nid1",25494,"rno:25494"
"942","Ninj1",25338,"rno:25338"
"943","Klrk1",24934,"rno:24934"
"944","Nmbr",25264,"rno:25264"
"945","Nog",25495,"rno:25495"
"946","Nos1",24598,"rno:24598"
"947","Nos2",24599,"rno:24599"
"948","Nos3",24600,"rno:24600"
"949","Notch1",25496,"rno:25496"
"950","Notch2",29492,"rno:29492"
"951","Nup50",25497,"rno:25497"
"952","Npm1",25498,"rno:25498"
"953","Nppa",24602,"rno:24602"
"954","Nppb",25105,"rno:25105"
"955","Npr1",24603,"rno:24603"
"956","Npr3",25339,"rno:25339"
"957","Npy",24604,"rno:24604"
"958","Npy1r",29358,"rno:29358"
"959","Npy5r",25340,"rno:25340"
"960","Nr2c1",252924,"rno:252924"
"961","Nr2c2",50659,"rno:50659"
"962","Nr4a2",54278,"rno:54278"
"963","Nras",24605,"rno:24605"
"964","Nras-ps1",25025,"rno:25025"
"965","Mecr",29470,"rno:29470"
"966","Nrcam",497815,"rno:497815"
"967","Nrdc",25499,"rno:25499"
"968","Musk",81725,"rno:81725"
"969","Ntf4",25730,"rno:25730"
"970","Ntrk2",25054,"rno:25054"
"971","Ntrk3",29613,"rno:29613"
"972","Nudc",29648,"rno:29648"
"973","Nup153",25281,"rno:25281"
"974","Nxph1",25501,"rno:25501"
"975","Oaz1",25502,"rno:25502"
"976","Oaz1-ps",25042,"rno:25042"
"977","Ocm2",25503,"rno:25503"
"978","Slc22a1",24904,"rno:24904"
"979","Odc1",24609,"rno:24609"
"980","Odf1",24610,"rno:24610"
"981","Odf2",29479,"rno:29479"
"982","Omp",24612,"rno:24612"
"983","Oprd1",24613,"rno:24613"
"984","Oprm1",25601,"rno:25601"
"985","Otc",25611,"rno:25611"
"986","Otx1",25646,"rno:25646"
"987","Oxt",25504,"rno:25504"
"988","Oxtr",25342,"rno:25342"
"989","P2rx1",25505,"rno:25505"
"990","P2rx7",29665,"rno:29665"
"991","P2ry1",25265,"rno:25265"
"992","P2rx6",25041,"rno:25041"
"993","P4hb",25506,"rno:25506"
"994","S100a4",24615,"rno:24615"
"995","Pcsk6",25507,"rno:25507"
"996","Pacsin1",29704,"rno:29704"
"997","Pah",24616,"rno:24616"
"998","Serpine1",24617,"rno:24617"
"999","Pak1",29431,"rno:29431"
"1000","Pak3",29433,"rno:29433"
"1001","Pam",25508,"rno:25508"
"1002","Cntn3",54279,"rno:54279"
"1003","Reg3b",24618,"rno:24618"
"1004","Reg3g",24620,"rno:24620"
"1005","Pax6",25509,"rno:25509"
"1006","Pc",25104,"rno:25104"
"1007","Pcbd1",29700,"rno:29700"
"1008","Pcca",687008,"rno:687008"
"1009","Pccb",24624,"rno:24624"
"1010","Pcdhb12",25133,"rno:25133"
"1011","Pck1",362282,"rno:362282"
"1012","Pcmt1",25604,"rno:25604"
"1013","Pcna",25737,"rno:25737"
"1014","Pcolce",29569,"rno:29569"
"1015","Pcp4",25510,"rno:25510"
"1016","Pcsk1",25204,"rno:25204"
"1017","Pcsk2",25121,"rno:25121"
"1018","Furin",54281,"rno:54281"
"1019","Pcsk7",29606,"rno:29606"
"1020","Pctp",29510,"rno:29510"
"1021","Pdc",25343,"rno:25343"
"1022","Pde1b",29691,"rno:29691"
"1023","Pde4a",25638,"rno:25638"
"1024","Pde4b",24626,"rno:24626"
"1025","Pde4d",24627,"rno:24627"
"1026","Pdgfa",25266,"rno:25266"
"1027","Pdgfb",24628,"rno:24628"
"1028","Pdgfra",25267,"rno:25267"
"1029","Pdgfrb",24629,"rno:24629"
"1030","Pdha1",29554,"rno:29554"
"1031","Padi1",54282,"rno:54282"
"1032","Padi2",29511,"rno:29511"
"1033","Padi3",29520,"rno:29520"
"1034","Padi4",29512,"rno:29512"
"1035","Slc26a4",29440,"rno:29440"
"1036","Rhox5",24631,"rno:24631"
"1037","Pemt",25511,"rno:25511"
"1038","Pf4",360918,"rno:360918"
"1039","Pfkfb1",24638,"rno:24638"
"1040","Pfkfb2",24640,"rno:24640"
"1041","Pfkfb4",54283,"rno:54283"
"1042","Pfkl",25741,"rno:25741"
"1043","Pgam1",24642,"rno:24642"
"1044","Pgam2",24959,"rno:24959"
"1045","Pgm1",24645,"rno:24645"
"1046","Pgr",25154,"rno:25154"
"1047","Abcb1b",24646,"rno:24646"
"1048","Pgy2",24892,"rno:24892"
"1049","Pgy4",24647,"rno:24647"
"1050","Phb",25344,"rno:25344"
"1051","Phex",25512,"rno:25512"
"1052","Phkg1",29353,"rno:29353"
"1053","Serpina1",24648,"rno:24648"
"1054","Pigr",25046,"rno:25046"
"1055","Pik3r1",25513,"rno:25513"
"1056","Pim1",24649,"rno:24649"
"1057","Pitx2",54284,"rno:54284"
"1058","Pitx3",29609,"rno:29609"
"1059","Pkd1",24650,"rno:24650"
"1060","Anks6",362515,"rno:362515"
"1061","Pkib",24678,"rno:24678"
"1062","Pklr",24651,"rno:24651"
"1063","Pkm",25630,"rno:25630"
"1064","Pla2g2c",29387,"rno:29387"
"1065","Plat",25692,"rno:25692"
"1066","Plau",25619,"rno:25619"
"1067","Plcb1",24654,"rno:24654"
"1068","Plcb4",25031,"rno:25031"
"1069","Plcd1",24655,"rno:24655"
"1070","Plcg1",25738,"rno:25738"
"1071","Plcg2",29337,"rno:29337"
"1072","Pld1",25096,"rno:25096"
"1073","Pld2",25097,"rno:25097"
"1074","Plin1",25629,"rno:25629"
"1075","Plk1",25515,"rno:25515"
"1076","Plod2",300901,"rno:300901"
"1077","Plp1",24943,"rno:24943"
"1078","Pmch",24659,"rno:24659"
"1079","Pmp22",24660,"rno:24660"
"1080","Pnlip",25702,"rno:25702"
"1081","Pnmt",24661,"rno:24661"
"1082","Pnoc",25516,"rno:25516"
"1083","Polb",29240,"rno:29240"
"1084","Pomc",24664,"rno:24664"
"1085","Pou1f1",25517,"rno:25517"
"1086","Ppara",25747,"rno:25747"
"1087","Ppard",25682,"rno:25682"
"1088","Pparg",25664,"rno:25664"
"1089","Ppia",25518,"rno:25518"
"1090","Ppm1a",24666,"rno:24666"
"1091","Ppm1b",24667,"rno:24667"
"1092","Ppp1ca",24668,"rno:24668"
"1093","Ppp1cb",25594,"rno:25594"
"1094","Ppp1cc",24669,"rno:24669"
"1095","Ppp2ca",24672,"rno:24672"
"1096","Ppp2cb",24673,"rno:24673"
"1097","Ppp3ca",24674,"rno:24674"
"1098","Ppp3cb",24675,"rno:24675"
"1099","Ppy",24677,"rno:24677"
"1100","Prkaa1",65248,"rno:65248"
"1101","Prkag1",25520,"rno:25520"
"1102","Prkaca",25636,"rno:25636"
"1103","Prkar1a",25725,"rno:25725"
"1104","Prkar1b",25521,"rno:25521"
"1105","Prkar2a",29699,"rno:29699"
"1106","Prkar2b",24679,"rno:24679"
"1107","Prkca",24680,"rno:24680"
"1108","Prkcb",25023,"rno:25023"
"1109","Prkcg",24681,"rno:24681"
"1110","Prkcz",25522,"rno:25522"
"1111","Prkg2",25523,"rno:25523"
"1112","Eif2ak2",54287,"rno:54287"
"1113","Prl",24683,"rno:24683"
"1114","Prl4a1",24656,"rno:24656"
"1115","Prl6a1",24657,"rno:24657"
"1116","Prl8a3",100361884,"rno:100361884"
"1117","Prlr",24684,"rno:24684"
"1118","Prm2",25345,"rno:25345"
"1119","Prnp",24686,"rno:24686"
"1120","Proc",25268,"rno:25268"
"1121","Prp15",24687,"rno:24687"
"1122","Prph",24688,"rno:24688"
"1123","Prps2",24689,"rno:24689"
"1124","Prss1",24691,"rno:24691"
"1125","Prss2",25052,"rno:25052"
"1126","Klk6",29245,"rno:29245"
"1127","Psap",25524,"rno:25524"
"1128","Scgb2a2",25010,"rno:25010"
"1129","Psen1",29192,"rno:29192"
"1130","Psmb8",24968,"rno:24968"
"1131","Psmb9",24967,"rno:24967"
"1132","Psmc2",25581,"rno:25581"
"1133","Psme1",29630,"rno:29630"
"1134","Psme2",29614,"rno:29614"
"1135","Bpifa2",50585,"rno:50585"
"1136","Pspn",25525,"rno:25525"
"1137","Ptgds",25526,"rno:25526"
"1138","Ptger1",25637,"rno:25637"
"1139","Ptger3",24929,"rno:24929"
"1140","Ptgfr",25652,"rno:25652"
"1141","Ptgfrn",29602,"rno:29602"
"1142","Ptgis",25527,"rno:25527"
"1143","Ptgs1",24693,"rno:24693"
"1144","Pth",24694,"rno:24694"
"1145","Pthlh",24695,"rno:24695"
"1146","Pth1r",56813,"rno:56813"
"1147","Ptk2",25614,"rno:25614"
"1148","Ptn",24924,"rno:24924"
"1149","Ptpn11",25622,"rno:25622"
"1150","Ptpn5",29644,"rno:29644"
"1151","Sirpa",25528,"rno:25528"
"1152","Ptpra",25167,"rno:25167"
"1153","Ptprc",24699,"rno:24699"
"1154","Ptprs",25529,"rno:25529"
"1155","Ptprf",360406,"rno:360406"
"1156","Ptprj",29645,"rno:29645"
"1157","Ptprz1",25613,"rno:25613"
"1158","Pvalb",25269,"rno:25269"
"1159","Pygb",25739,"rno:25739"
"1160","Pygm",24701,"rno:24701"
"1161","RT1-B",24738,"rno:24738"
"1162","RT1-Bb",309622,"rno:309622"
"1163","RT1-Cl",24977,"rno:24977"
"1164","RT1-DOa",24984,"rno:24984"
"1165","RT1-M2",24988,"rno:24988"
"1166","RT1-M3-1",24747,"rno:24747"
"1167","RT1-N1",24748,"rno:24748"
"1168","RT1-O1",24751,"rno:24751"
"1169","RT1-EC2",24737,"rno:24737"
"1170","Art2b",293152,"rno:293152"
"1171","Rab12",25530,"rno:25530"
"1172","Rab3a",25531,"rno:25531"
"1173","Rab4a",25532,"rno:25532"
"1174","Rabggtb",25533,"rno:25533"
"1175","Raf1",24703,"rno:24703"
"1176","Ralgds",29622,"rno:29622"
"1177","Rara",24705,"rno:24705"
"1178","Rarb",24706,"rno:24706"
"1179","Rasa1",25676,"rno:25676"
"1180","Rasa2",25597,"rno:25597"
"1181","Rasgrp1",29434,"rno:29434"
"1182","Rb1",24708,"rno:24708"
"1183","Rbl2",81758,"rno:81758"
"1184","Rbbp9",29459,"rno:29459"
"1185","Rbp1",25056,"rno:25056"
"1186","Rbp2",24710,"rno:24710"
"1187","Rbp3",24711,"rno:24711"
"1188","Rbp4",25703,"rno:25703"
"1189","Rcn2",29218,"rno:29218"
"1190","Prph2",25534,"rno:25534"
"1191","Reg1a",24714,"rno:24714"
"1192","Reln",24718,"rno:24718"
"1193","Ren",24715,"rno:24715"
"1194","Resp18",50561,"rno:50561"
"1195","Ret",24716,"rno:24716"
"1196","Rgn",25106,"rno:25106"
"1197","Rgs1",54289,"rno:54289"
"1198","Rgs10",54290,"rno:54290"
"1199","Rgs11",54291,"rno:54291"
"1200","Rgs12",54292,"rno:54292"
"1201","Rgs3",54293,"rno:54293"
"1202","Rgs4",29480,"rno:29480"
"1203","Rgs5",54294,"rno:54294"
"1204","Rgs6",54295,"rno:54295"
"1205","Rgs7",54296,"rno:54296"
"1206","Rgs8",54297,"rno:54297"
"1207","Rgs9",29481,"rno:29481"
"1208","Rho",24717,"rno:24717"
"1209","Rnase1",364304,"rno:364304"
"1210","Pdlim4",24915,"rno:24915"
"1211","Ring1",309626,"rno:309626"
"1212","Rln1",25616,"rno:25616"
"1213","Rpph1",29536,"rno:29536"
"1214","Rn5s",24720,"rno:24720"
"1215","Rnf4",29274,"rno:29274"
"1216","Rnr3_mapped",24723,"rno:24723"
"1217","Rock2",25537,"rno:25537"
"1218","Ros1",25346,"rno:25346"
"1219","Rpl39",25347,"rno:25347"
"1220","Rpn1",25596,"rno:25596"
"1221","Rps18",294282,"rno:294282"
"1222","Rps29",25348,"rno:25348"
"1223","Rps4x-ps9",29426,"rno:29426"
"1224","Rps5",25538,"rno:25538"
"1225","Rps6",29304,"rno:29304"
"1226","Rxra",25271,"rno:25271"
"1227","Rxrb",361801,"rno:361801"
"1228","Ncor1",54299,"rno:54299"
"1229","S100a1",295214,"rno:295214"
"1230","S100b",25742,"rno:25742"
"1231","Pcsk1n",246333,"rno:246333"
"1232","Vps52",25218,"rno:25218"
"1233","Sag",25539,"rno:25539"
"1234","Sbp",25540,"rno:25540"
"1235","Atxn1",25049,"rno:25049"
"1236","Scamp1",29521,"rno:29521"
"1237","Scg2",24765,"rno:24765"
"1238","Clec11a",29313,"rno:29313"
"1239","Stmn3",29246,"rno:29246"
"1240","Scn10a",29571,"rno:29571"
"1241","Scn11a",29701,"rno:29701"
"1242","Scn1b",29686,"rno:29686"
"1243","Scn2a",24766,"rno:24766"
"1244","Scn2b",25349,"rno:25349"
"1245","Scn3a",497770,"rno:497770"
"1246","Scn4a",25722,"rno:25722"
"1247","Scn5a",25665,"rno:25665"
"1248","Scn8a",29710,"rno:29710"
"1249","Scnn1a",25122,"rno:25122"
"1250","Scnn1b",24767,"rno:24767"
"1251","Scnn1g",24768,"rno:24768"
"1252","Scp2",25541,"rno:25541"
"1253","Sct",24769,"rno:24769"
"1254","Ccl11",29397,"rno:29397"
"1255","Ccl2",24770,"rno:24770"
"1256","Ccl20",29538,"rno:29538"
"1257","Ccl3",25542,"rno:25542"
"1258","Sdc1",25216,"rno:25216"
"1259","Sdc2",25615,"rno:25615"
"1260","Sdc4",24771,"rno:24771"
"1261","Cxcl12",24772,"rno:24772"
"1262","Exoc6",50556,"rno:50556"
"1263","Sele",25544,"rno:25544"
"1264","Sell",29259,"rno:29259"
"1265","Selp",25651,"rno:25651"
"1266","Sema3a",29751,"rno:29751"
"1267","Sema4f",29745,"rno:29745"
"1268","Sema6c",29744,"rno:29744"
"1269","Selenop",29360,"rno:29360"
"1270","Selenow",25545,"rno:25545"
"1271","Mapk10",25272,"rno:25272"
"1272","Srsf5",29667,"rno:29667"
"1273","Sftpa1",24773,"rno:24773"
"1274","Sftpc",50683,"rno:50683"
"1275","Sftpd",25350,"rno:25350"
"1276","Sgk1",29517,"rno:29517"
"1277","Scg5",25719,"rno:25719"
"1278","Shbg",24775,"rno:24775"
"1279","Shh",29499,"rno:29499"
"1280","Shox2",25546,"rno:25546"
"1281","Si",497756,"rno:497756"
"1282","St6gal1",25197,"rno:25197"
"1283","St6galnac3",29758,"rno:29758"
"1284","St8sia1",25280,"rno:25280"
"1285","St8sia3",25547,"rno:25547"
"1286","Slc10a1",24777,"rno:24777"
"1287","Slc10a2",29500,"rno:29500"
"1288","LOC24906",24906,"rno:24906"
"1289","Slc11a2",25715,"rno:25715"
"1290","Slc12a1",25065,"rno:25065"
"1291","Slc12a3",54300,"rno:54300"
"1292","Slc12a4",29501,"rno:29501"
"1293","Slc14a1",54301,"rno:54301"
"1294","Slc14a2",54302,"rno:54302"
"1295","Slc16a1",25027,"rno:25027"
"1296","Slc16a7",29735,"rno:29735"
"1297","Slc18a1",25693,"rno:25693"
"1298","Slc18a2",25549,"rno:25549"
"1299","Slc19a1",29723,"rno:29723"
"1300","Slc1a1",25550,"rno:25550"
"1301","Slc1a2",29482,"rno:29482"
"1302","Slc1a3",29483,"rno:29483"
"1303","Slc20a2",29502,"rno:29502"
"1304","Slco1a1",50572,"rno:50572"
"1305","Slc22a3",29504,"rno:29504"
"1306","Slc22a5",29726,"rno:29726"
"1307","Slc25a1",29743,"rno:29743"
"1308","Slc2a1",24778,"rno:24778"
"1309","Slc2a2",25351,"rno:25351"
"1310","Slc2a3",25551,"rno:25551"
"1311","Slc30a2",25362,"rno:25362"
"1312","Slc34a1",25548,"rno:25548"
"1313","Slc3a1",29484,"rno:29484"
"1314","Slc4a1",24779,"rno:24779"
"1315","Slc4a2",24780,"rno:24780"
"1316","Slc4a3",24781,"rno:24781"
"1317","Slc5a1",25552,"rno:25552"
"1318","Slc6a4",25553,"rno:25553"
"1319","Slc6a3",24898,"rno:24898"
"1320","Slc7a1",25648,"rno:25648"
"1321","Slc8a1",29715,"rno:29715"
"1322","Slc9a1",24782,"rno:24782"
"1323","Slc9a2",24783,"rno:24783"
"1324","Slc9a3",24784,"rno:24784"
"1325","Slc9a4",24785,"rno:24785"
"1326","Snai2",25554,"rno:25554"
"1327","Tagln",25123,"rno:25123"
"1328","Bpifa2f",54303,"rno:54303"
"1329","Smo",25273,"rno:25273"
"1330","Sult2a6",24902,"rno:24902"
"1331","Snap25",25012,"rno:25012"
"1332","Snca",29219,"rno:29219"
"1333","Snn",29140,"rno:29140"
"1334","Sod1",24786,"rno:24786"
"1335","Sod2",24787,"rno:24787"
"1336","Sod3",25352,"rno:25352"
"1337","Sord",24788,"rno:24788"
"1338","Sox10",29361,"rno:29361"
"1339","Sp1",24790,"rno:24790"
"1340","Sp4",25162,"rno:25162"
"1341","Sparc",24791,"rno:24791"
"1342","LOC299282",299282,"rno:299282"
"1343","Serpina3n",24795,"rno:24795"
"1344","Serpine2",29366,"rno:29366"
"1345","Spink1",24833,"rno:24833"
"1346","Spn",24796,"rno:24796"
"1347","Sptbn2",29211,"rno:29211"
"1348","Spp1",25353,"rno:25353"
"1349","Spr",29270,"rno:29270"
"1350","Spt1",29229,"rno:29229"
"1351","Sqle",29230,"rno:29230"
"1352","Srd5a1",24950,"rno:24950"
"1353","Sry",25221,"rno:25221"
"1354","Ssbp1",54304,"rno:54304"
"1355","Sst",24797,"rno:24797"
"1356","Sstr1",25033,"rno:25033"
"1357","Sstr2",54305,"rno:54305"
"1358","Sstr4",25555,"rno:25555"
"1359","Sstr5",25354,"rno:25354"
"1360","Sult1a1",83783,"rno:83783"
"1361","Sult1c3",65185,"rno:65185"
"1362","Star",25557,"rno:25557"
"1363","Stat1",25124,"rno:25124"
"1364","Stat3",25125,"rno:25125"
"1365","Stat5a",24918,"rno:24918"
"1366","Stat5b",25126,"rno:25126"
"1367","Hspa13",29734,"rno:29734"
"1368","Sult1e1",360268,"rno:360268"
"1369","Stk10",29398,"rno:29398"
"1370","Slk",54308,"rno:54308"
"1371","Eef1a2",24799,"rno:24799"
"1372","Strn",29149,"rno:29149"
"1373","Sts",24800,"rno:24800"
"1374","Stx1b",24923,"rno:24923"
"1375","Stxbp1",25558,"rno:25558"
"1376","Abcc8",25559,"rno:25559"
"1377","Abcc9",25560,"rno:25560"
"1378","Semg1",25013,"rno:25013"
"1379","Svs4",24802,"rno:24802"
"1380","Sycp1",25276,"rno:25276"
"1381","Sycp3",25561,"rno:25561"
"1382","Syk",25155,"rno:25155"
"1383","Syn1",24949,"rno:24949"
"1384","Syn2",29179,"rno:29179"
"1385","Syn3",29130,"rno:29130"
"1386","Syngr1",29205,"rno:29205"
"1387","Syp",24804,"rno:24804"
"1388","Syt1",25716,"rno:25716"
"1389","Syt2",24805,"rno:24805"
"1390","Syt3",25731,"rno:25731"
"1391","Syt5",54309,"rno:54309"
"1392","Tac1",24806,"rno:24806"
"1393","Tac3",29191,"rno:29191"
"1394","Tacr3",24808,"rno:24808"
"1395","Tacr1",24807,"rno:24807"
"1396","Tacr2",25007,"rno:25007"
